Audio Block Index,Header Name,Header Index,Header Position
0,Wh_Neo_Land_Swtnr01,1731,16320
0,WH_Leg_St_Md1,1099,58560
0,WH_Leg_St_Md3,1101,59072
0,WH_Leg_St_Md4,1102,59392
0,WH_Leg_St_Md5,1103,59712
0,WH_Leg_St_Md6,1104,59968
0,WH_Leg_St_Md7,1105,60224
0,WH_Leg_St_Md8,1106,60544
0,WH_Leg_St_Md9,1107,60864
0,WH_Leg_St_Md10,1108,61184
0,WH_Leg_Rn_Md1,1129,64768
0,WH_Leg_Rn_Md3,1131,65408
0,WH_Leg_Rn_Md4,1132,65792
0,WH_Leg_Rn_Md4,1132,65792
0,WH_Leg_Rn_Md5,1133,66176
0,WH_Leg_Rn_Md6,1134,66560
0,WH_Leg_Rn_Md7,1135,66944
0,WH_Leg_Rn_Md8,1136,67264
0,WH_Leg_Rn_Md9,1137,67584
0,WH_Leg_Rn_Md10,1138,67904
0,WH_Leg_Rn_Md11,1139,68224
0,WH_Leg_Rn_Md11,1139,68224
0,cam_target_switch,1742,110016
0,Wh_Neo_Land_Swtnr02,1763,110336
0,par_b10_trashbag1,2246,218112
0,agent_posses4,15641,465280
0,obj_stn_wd_lrg_hvy3,1944,494784
0,obj_stn_wd_lrg_md4,1950,496960
0,par_b10_outerbldg3,1939,499392
0,par_b10_outerbldg4,1940,499648
0,par_b10_outerbldg5,1941,499904
0,par_b10_trashbag2,2247,509120
0,par_b10_trashbag3,2660,509440
0,par_b5_acunit1,6839,671168
0,par_b7_ch_bench_mtl2,7430,753600
0,par_b7_ch_bench_mtl2,7430,753600
0,par_b9_th1_window3,6093,858752
0,par_cmtpillar_wh1,2657,863360
0,par_cmtpillar_wh2,2658,863616
0,par_b5_agentlanding,3655,2102016
0,obj_trashbag_lrg_lt3,2689,2117824
0,obj_smallworkbench_md3,2756,2135872
0,obj_mtl_barrel_md1,3309,2209664
0,obj_mtl_barrel_md2,3310,2210048
0,obj_mtl_barrel_md3,3311,2210432
0,Boulder_Wh_Hd1,12383,2284288
0,Boulder_Wh_Hd2,12384,2284544
0,Boulder_Wh_Hd3,12385,2284800
0,Boulder_Wh_Hd4,12386,2285056
0,WH_Fly_Charge05,16238,2418432
0,WH_Fly_Evade04,16222,2419776
0,WH_Fly_Move05,16232,2422208
0,Wh_Neo_Land_Swtnr03,1764,2441472
0,Wh_Neo_Land_Swtnr04,1765,2441984
0,Wh_Neo_Land_Swtnr05,1766,2442496
0,Wh_Neo_Land_Swtnr06,1767,2443008
1,par_AgentRock_B,8499,246016
1,par_b7_loft_collapse2,4427,291648
1,par_phonebooth2,1726,713728
1,par_phonebooth3,1727,714432
1,par_AgentRock_F,3417,808000
1,par_CmtPillarLrg2,1759,864576
1,par_CmtPillarMed1,1753,866624
1,par_CmtPillarMed3,1755,867264
1,par_CmtPillarMed4,1756,867584
1,par_CmtPillarMed5,1757,867904
1,par_CmtPillarSml1,1748,868288
1,par_CmtPillarSml2,1749,869120
1,par_CmtPillarSml3,1750,870016
1,par_CmtPillarSml4,1751,870912
1,par_CmtPillarSml5,1752,871744
1,par_CmtPillarSml5,1752,871744
2,par_b11_ecb_bigcrux1,6202,83904
2,par_b11_ecb_neonkru1,6223,86400
2,par_b11_ecb_platedge1,6226,88384
2,par_b12_ts_corner1,7194,91840
2,par_b12_Sen_MezDst1,16196,104320
2,par_b6_kiosk_wall1,3563,208064
2,par_b6_ts_squarepillarC01_1,6048,208960
2,Par_B7_Wall_Destruct01,3724,218944
2,par_b7_ch_walldamage1,6887,236096
2,par_b8_thtre_booth1,3575,242688
2,par_b8_sew_cornerdst1,3138,243840
2,par_AgentRock_B,8499,246016
2,par_AgentRock_B,8499,246016
2,par_b7_loft_collapse2,4427,291648
2,par_b7_loft_collapse2,4427,291648
2,par_b11_ecb_capitala1,6217,513216
2,par_b11_ecb_neonkru3,6225,515904
2,par_b11_ecb_bigcrux3,6204,518016
2,par_b12_Sen_MezDst3,16198,560000
2,par_b2_ledge_break2,8747,599680
2,PAR_B5_LedgeDstr05,6706,698752
2,par_b6_kiosk_wall4,3566,713408
2,par_b7_ch_coatpillar_lower1,7419,743296
2,par_b7_ch_walldamage4,6890,756160
2,par_AgentRock_C,8500,807552
2,par_AgentRock_F,3417,808000
2,par_CmtPillarLrg1,1758,864064
2,par_CmtPillarLrg2,1759,864576
2,par_CmtPillarLrg2,1759,864576
2,par_CmtPillarLrg3,1760,865088
2,par_CmtPillarMed1,1753,866624
2,par_CmtPillarMed2,1754,866944
2,par_CmtPillarMed3,1755,867264
2,par_CmtPillarSml1,1748,868288
2,par_CmtPillarSml2,1749,869120
2,par_CmtPillarSml2,1749,869120
2,par_CmtPillarSml3,1750,870016
2,par_CmtPillarSml3,1750,870016
2,par_CmtPillarSml4,1751,870912
2,Wh_Neo_Land_Swtnr03,1764,2441472
3,par_b10_sandbox1,1958,72960
3,par_b10_ground1,2727,75392
3,par_b10_bldg_damage1,2858,75968
3,par_b10_payphone1,7014,76608
3,par_b11_ecb_bigcrux1,6202,83904
3,par_b11_ecb_neonkru1,6223,86400
3,par_b12_Sen_MezDst1,16196,104320
3,par_b13_ct_splashtest1,8697,106816
3,par_b13_crater_impacta,8716,107136
3,par_b13_crater_impactg,8742,107776
3,par_b13_ms_bldg_b,6903,121216
3,par_b13_ms_bldg_b,6903,121216
3,par_b13_ms_bldg_d,6905,122368
3,par_wood_pillar_md1,12387,153600
3,par_b5_rooftopdoor,3651,189312
3,par_AgentRock_A,8498,245504
3,par_AgentRock_B,8499,246016
3,par_AgentRock_E,8502,246848
3,par_b7_loft_collapse2,4427,291648
3,par_b7_loft_collapse1,4426,292160
3,obj_bf_torso_hy2,2326,417984
3,obj_bf_torso_md2,2322,419712
3,obj_stn_wd_lrg_hvy3,1944,494784
3,obj_stn_wd_lrg_hvy4,1945,495040
3,par_b10_outerbldg3,1939,499392
3,par_b10_ground3,2729,500416
3,par_b10_payphone2,7015,504128
3,par_b10_payphone3,7016,504640
3,par_b10_sandbox4,1961,505856
3,par_b11_ecb_neonkru2,6224,515264
3,par_b11_ecb_neonkru3,6225,515904
3,par_b11_ecb_bigcrux2,6203,517312
3,par_b11_ecb_bigcrux3,6204,518016
3,par_b11_ecb_stairs1,3852,523136
3,par_b12_Sen_MezDst2,16197,559360
3,par_b12_Sen_MezDst3,16198,560000
3,par_b13_ct_splashtest4,8700,584128
3,par_b13_wall_brick2,2649,586304
3,par_AgentRock_C,8500,807552
3,par_CmtPillarLrg1,1758,864064
3,par_CmtPillarLrg3,1760,865088
3,par_CmtPillarLrg5,1762,866112
3,par_CmtPillarMed1,1753,866624
3,par_CmtPillarMed3,1755,867264
3,par_CmtPillarMed5,1757,867904
3,HH_Thunder_Hit_Swtnr03,2223,2087744
3,HH_Thunder_Hit_Swtnr04,2224,2088128
3,par_b5_agentlanding,3655,2102016
4,par_wall_impact1,2281,186048
4,par_AgentRock_A,8498,245504
4,par_AgentRock_B,8499,246016
4,par_AgentRock_D,8501,246464
4,par_AgentRock_E,8502,246848
4,par_b7_loft_collapse2,4427,291648
4,par_b7_loft_collapse1,4426,292160
4,par_b12_sen_pillar4,12514,564672
4,par_b12_sen_pillar5,13111,565248
4,par_b12_sen_pillar6,13112,565952
4,par_b5_lobby_pillar_sml4,4924,694784
4,par_b5_lobby_pillar_sml5,4925,695296
4,par_b6_subway_pillar_sml4,5467,718528
4,par_b6_subway_pillar_sml5,5468,719104
4,par_b6_subway_pillar_sml6,5466,719808
4,par_b7_loft_pillar_sml4,7805,786176
4,par_b7_loft_pillar_sml5,7806,786752
4,par_b7_loft_pillar_sml6,7807,787456
4,par_AgentRock_C,8500,807552
4,par_AgentRock_F,3417,808000
4,par_CmtPillarLrg1,1758,864064
4,par_CmtPillarLrg2,1759,864576
4,par_CmtPillarLrg3,1760,865088
4,par_CmtPillarLrg4,1761,865600
4,par_CmtPillarLrg5,1762,866112
4,par_CmtPillarMed1,1753,866624
4,par_CmtPillarMed2,1754,866944
4,par_CmtPillarMed5,1757,867904
4,par_CmtPillarSml1,1748,868288
4,par_CmtPillarSml2,1749,869120
4,par_CmtPillarSml3,1750,870016
4,par_CmtPillarSml5,1752,871744
4,par_wall_impact3,2283,876864
5,WH_Flip_1A,1084,54976
5,par_b10_dumpster1,2654,74688
5,par_b10_dumpster2,2655,492480
6,WH_Flip_1B,1085,55168
6,par_b13_wd_floor4,2014,113024
6,par_b13_crate_lrg1,2543,115712
6,par_b13_int_highwindow4,2024,587712
7,Foly_Gernade_Throw1,8541,2240
7,Hatchet_Wh_Hd1,11047,19712
7,Hatchet_Wh_Md1,11054,19904
7,Hatchet_Wh_Lt1,11061,20096
7,Broad_Wh_Hd1,7261,26560
7,Broad_Wh_Md1,7268,26816
7,Broad_Wh_Lt1,7275,27008
7,Coke_Imp_Hd1,14494,31552
7,Coke_Obj_Imp_Hd1,14497,31872
7,WH_Arm_Db_Lt1,1086,55360
7,WH_Arm_Db_Md1,1087,55616
7,WH_Leg_St_Lt1,1090,56448
7,WH_Leg_St_Lt2,1091,56704
7,WH_Leg_St_Lt3,1092,56960
7,WH_Leg_St_Lt4,1093,57216
7,WH_Leg_Rn_Lt1,1119,61888
7,WH_Leg_Rn_Lt2,1120,62208
7,WH_Leg_Rn_Lt3,1121,62464
7,WH_Leg_Rn_Lt4,1122,62784
7,WH_Leg_Rn_Lt5,1123,62976
7,WH_Arm_Rn_Lt1,1177,70080
7,UI_Pill_Toggle1,15616,125824
7,UI_Pill_Toggle2,15617,126080
7,WH_Arm_St_Lt5,1153,281664
7,Par_B11_ecb_paddedrack2,3850,522112
7,Par_B11_ecb_paddedrack3,3851,522624
7,Par_B12_Sen_PaperStack2,8490,561728
7,Par_B12_Sen_PaperStack3,8491,562688
7,Par_B7_Chi_Banner2,3623,756480
7,Par_B7_Chi_Banner3,3624,756992
7,Par_B7_Lib_Bookcase3,7113,775552
7,par_CmtPillarLrg3,1760,865088
7,par_CmtPillarMed3,1755,867264
7,par_CmtPillarSml3,1750,870016
7,Broad_Wh_Hd4,7264,2308032
7,Broad_Wh_Hd5,7265,2308288
7,Broad_Wh_Hd6,7266,2308544
7,Broad_Wh_Lt4,7278,2309440
7,Broad_Wh_Lt5,7279,2309632
7,Broad_Wh_Lt6,7280,2309824
7,Broad_Wh_Md4,7271,2310592
7,Broad_Wh_Md5,7272,2310784
7,Broad_Wh_Md6,7273,2310976
7,Coke_Imp_Hd2,14495,2312576
7,Coke_Imp_Hd3,14496,2312896
7,Coke_Obj_Imp_Hd2,14498,2313216
7,Coke_Obj_Imp_Hd3,14499,2313472
7,Hatchet_Wh_Hd4,11050,2322240
7,Hatchet_Wh_Hd5,11051,2322432
7,Hatchet_Wh_Hd6,11052,2322624
7,Hatchet_Wh_Lt4,11064,2323392
7,Hatchet_Wh_Lt5,11065,2323584
7,Hatchet_Wh_Lt6,11066,2323776
7,Hatchet_Wh_Md4,11057,2324544
7,Hatchet_Wh_Md5,11058,2324736
7,Hatchet_Wh_Md6,11059,2324928
7,WH_Fly_Charge06,16239,2418624
7,WH_Fly_Evade05,16223,2420032
7,WH_Arm_Rn_Lt2,1178,2424512
7,WH_Arm_Rn_Lt3,1179,2424768
7,WH_Arm_St_Lt6,1154,2431232
7,WH_Arm_St_Lt7,1155,2431488
8,WH_Arm_Db_Lt1,1086,55360
8,WH_Arm_Db_Lt1,1086,55360
8,WH_Leg_St_Lt1,1090,56448
8,WH_Leg_St_Lt2,1091,56704
8,WH_Leg_St_Lt3,1092,56960
8,WH_Leg_St_Lt4,1093,57216
8,WH_Leg_St_Lt5,1094,57472
8,WH_Leg_St_Lt6,1095,57664
8,WH_Leg_St_Lt7,1096,57856
8,WH_Leg_St_Lt8,1097,58112
8,WH_Leg_St_Lt9,1098,58368
8,WH_Leg_Rn_Lt1,1119,61888
8,WH_Leg_Rn_Lt2,1120,62208
8,WH_Leg_Rn_Lt3,1121,62464
8,WH_Leg_Rn_Lt5,1123,62976
8,WH_Leg_Rn_Lt6,1124,63168
8,WH_Leg_Rn_Lt7,1125,63488
8,WH_Leg_Rn_Lt8,1126,63808
8,WH_Leg_Rn_Lt9,1127,64128
8,WH_Leg_Rn_Lt10,1128,64448
8,WH_Arm_St_Lt1,1149,68992
8,WH_Arm_Rn_Lt1,1177,70080
8,WH_Arm_St_Lt5,1153,281664
8,WH_Arm_Rn_Lt2,1178,2424512
8,WH_Arm_Rn_Lt3,1179,2424768
8,WH_Arm_Rn_Lt4,1180,2425024
8,WH_Arm_Rn_Lt5,1181,2425280
8,WH_Arm_Rn_Lt6,1182,2425536
8,WH_Arm_Rn_Lt7,1183,2425792
8,WH_Arm_Rn_Lt8,1184,2425984
8,WH_Arm_St_Lt10,1158,2429824
8,WH_Arm_St_Lt11,1159,2430016
8,WH_Arm_St_Lt12,1160,2430208
8,WH_Arm_St_Lt2,1150,2430400
8,WH_Arm_St_Lt3,1151,2430720
8,WH_Arm_St_Lt4,1152,2430976
8,WH_Arm_St_Lt6,1154,2431232
8,WH_Arm_St_Lt7,1155,2431488
8,WH_Arm_St_Lt8,1156,2431744
8,WH_Arm_St_Lt9,1157,2431936
9,WH_Arm_Db_Lt1,1086,55360
9,WH_Leg_St_Lt6,1095,57664
9,WH_Leg_Rn_Lt2,1120,62208
9,WH_Leg_Rn_Lt7,1125,63488
9,WH_Arm_St_Lt5,1153,281664
9,WH_Arm_Rn_Lt2,1178,2424512
9,WH_Arm_St_Lt2,1150,2430400
9,WH_Arm_St_Lt9,1157,2431936
10,WH_Arm_Db_Lt1,1086,55360
10,WH_Leg_St_Lt3,1092,56960
10,WH_Leg_St_Lt8,1097,58112
10,WH_Leg_Rn_Lt9,1127,64128
10,WH_Arm_Rn_Lt6,1182,2425536
10,WH_Arm_Rn_Lt7,1183,2425792
10,WH_Arm_St_Lt11,1159,2430016
10,WH_Arm_St_Lt3,1151,2430720
10,WH_Arm_St_Lt7,1155,2431488
11,WH_Arm_Db_Md1,1087,55616
11,WH_Leg_St_Md1,1099,58560
11,WH_Leg_St_Md2,1100,58816
11,WH_Leg_St_Md5,1103,59712
11,WH_Leg_St_Md6,1104,59968
11,WH_Leg_St_Md7,1105,60224
11,WH_Leg_St_Md10,1108,61184
11,WH_Leg_Rn_Md1,1129,64768
11,WH_Leg_Rn_Md5,1133,66176
11,WH_Leg_Rn_Md6,1134,66560
11,WH_Leg_Rn_Md7,1135,66944
11,WH_Leg_Rn_Md8,1136,67264
11,WH_Leg_Rn_Md10,1138,67904
11,WH_Leg_Rn_Md11,1139,68224
11,WH_Arm_St_Md1,1161,69248
11,WH_Arm_St_Md6,1166,69504
11,WH_Arm_Rn_Md1,1185,70336
11,WH_Arm_Rn_Md3,1187,2426432
11,WH_Arm_Rn_Md4,1188,2426624
11,WH_Arm_Rn_Md5,1189,2426816
11,WH_Arm_Rn_Md7,1191,2427200
11,WH_Arm_Rn_Md8,1192,2427392
11,WH_Arm_St_Md2,1162,2432128
11,WH_Arm_St_Md3,1163,2432384
11,WH_Arm_St_Md4,1164,2432640
11,WH_Arm_St_Md5,1165,2432896
11,WH_Arm_St_Md7,1167,2433152
11,WH_Arm_St_Md8,1168,2433408
12,WH_Arm_Db_Md1,1087,55616
12,WH_Leg_St_Md3,1101,59072
12,WH_Leg_St_Md7,1105,60224
12,WH_Leg_St_Md9,1107,60864
12,WH_Leg_St_Md10,1108,61184
12,WH_Leg_Rn_Lt6,1124,63168
12,WH_Leg_Rn_Lt7,1125,63488
12,WH_Leg_Rn_Lt8,1126,63808
12,WH_Leg_Rn_Lt9,1127,64128
12,WH_Leg_Rn_Lt10,1128,64448
12,WH_Leg_Rn_Md1,1129,64768
12,WH_Leg_Rn_Md2,1130,65152
12,WH_Leg_Rn_Md3,1131,65408
12,WH_Leg_Rn_Md4,1132,65792
12,WH_Leg_Rn_Md5,1133,66176
12,WH_Leg_Rn_Md6,1134,66560
12,WH_Leg_Rn_Md7,1135,66944
12,WH_Leg_Rn_Md8,1136,67264
12,WH_Leg_Rn_Md9,1137,67584
12,WH_Leg_Rn_Md10,1138,67904
12,WH_Leg_Rn_Md11,1139,68224
12,WH_Arm_St_Lt1,1149,68992
12,WH_Arm_St_Md6,1166,69504
12,par_CmtPillarLrg2,1759,864576
12,par_CmtPillarMed2,1754,866944
12,par_CmtPillarSml2,1749,869120
12,WH_Arm_Rn_Lt4,1180,2425024
12,WH_Arm_Rn_Lt5,1181,2425280
12,WH_Arm_Rn_Lt6,1182,2425536
12,WH_Arm_Rn_Md5,1189,2426816
12,WH_Arm_Rn_Md7,1191,2427200
12,WH_Arm_Rn_Md8,1192,2427392
12,WH_Arm_St_Lt2,1150,2430400
12,WH_Arm_St_Lt3,1151,2430720
12,WH_Arm_St_Lt4,1152,2430976
12,WH_Arm_St_Md5,1165,2432896
12,WH_Arm_St_Md7,1167,2433152
12,WH_Arm_St_Md8,1168,2433408
13,WH_Arm_Db_Md1,1087,55616
13,WH_Arm_St_Md6,1166,69504
13,WH_Arm_Rn_Md7,1191,2427200
13,WH_Arm_St_Md2,1162,2432128
14,WH_Arm_Db_Md1,1087,55616
14,WH_Leg_St_Md2,1100,58816
14,WH_Leg_St_Md3,1101,59072
14,WH_Leg_St_Md8,1106,60544
14,WH_Leg_Rn_Md3,1131,65408
14,WH_Leg_Rn_Md8,1136,67264
14,WH_Arm_St_Md1,1161,69248
14,WH_Arm_St_Md6,1166,69504
14,WH_Arm_Rn_Md1,1185,70336
14,WH_Arm_Rn_Md2,1186,2426176
14,WH_Arm_Rn_Md5,1189,2426816
14,WH_Arm_Rn_Md8,1192,2427392
14,WH_Arm_St_Md2,1162,2432128
14,WH_Arm_St_Md3,1163,2432384
14,WH_Arm_St_Md4,1164,2432640
14,WH_Arm_St_Md5,1165,2432896
14,WH_Arm_St_Md7,1167,2433152
14,WH_Arm_St_Md8,1168,2433408
15,WH_WlJmp_A3,788,52672
15,WH_WlJmp_B3,791,53632
15,WH_WlJmp_C2,793,54336
15,WH_FlyAw_Sht,1088,55872
15,WH_FlyAw_Lng,1089,56128
15,WH_Fly_Charge04,16237,2418176
15,WH_Leg_St_Hd2,1110,2438528
15,WH_Leg_St_Hd6,1114,2440000
15,WH_StJmp_B1,2481,2443520
16,WH_StJmp_A1,780,50624
16,WH_StJmp_A1,780,50624
16,WH_StJmp_A2,781,50880
16,WH_StJmp_A2,781,50880
16,WH_StJmp_A3,782,51136
16,WH_StJmp_A3,782,51136
16,WH_StJmp_B2,784,51392
16,WH_StJmp_B3,785,51776
16,WH_StJmp_B3,785,51776
16,WH_WlJmp_A1,786,52160
16,WH_WlJmp_A2,787,52416
16,WH_WlJmp_A3,788,52672
16,WH_WlJmp_B3,791,53632
16,WH_WlJmp_C1,792,54016
16,WH_WlJmp_C1,792,54016
16,WH_WlJmp_C2,793,54336
16,WH_WlJmp_C3,794,54656
16,WH_WlJmp_C3,794,54656
16,WH_FlyAw_Sht,1088,55872
16,WH_FlyAw_Sht,1088,55872
16,WH_Leg_St_Hd1,1109,61504
16,WH_Leg_Rn_Hd1,1140,68608
16,WH_Arm_St_Hd1,1169,69760
16,WH_Arm_Rn_Hd1,1193,70592
16,WH_Arm_Rn_Hd1,1193,70592
16,cam_target_switch,1742,110016
16,cam_target_switch,1742,110016
16,par_CmtPillarLrg1,1758,864064
16,par_CmtPillarMed1,1753,866624
16,par_CmtPillarSml1,1748,868288
16,par_wood_pillar_hy2,2279,877376
16,WH_Arm_Rn_Hd2,1194,2423104
16,WH_Arm_Rn_Hd2,1194,2423104
16,WH_Arm_Rn_Hd3,1195,2423488
16,WH_Arm_Rn_Hd3,1195,2423488
16,WH_Arm_Rn_Hd5,1197,2424192
16,WH_Arm_St_Hd3,1171,2427904
16,WH_Arm_St_Hd4,1172,2428224
16,WH_Arm_St_Hd5,1173,2428544
16,WH_Arm_St_Hd6,1174,2428864
16,WH_Arm_St_Hd6,1174,2428864
16,WH_Arm_St_Hd7,1175,2429184
16,WH_Arm_St_Hd7,1175,2429184
16,WH_Arm_St_Hd8,1176,2429504
16,WH_Arm_St_Hd8,1176,2429504
16,WH_Leg_Rn_Hd2,1141,2435328
16,WH_Leg_Rn_Hd3,1142,2435712
16,WH_Leg_Rn_Hd4,1143,2436096
16,WH_Leg_Rn_Hd5,1144,2436480
16,WH_Leg_Rn_Hd6,1145,2436864
16,WH_Leg_Rn_Hd8,1147,2437568
16,WH_Leg_Rn_Hd9,1148,2437888
16,WH_Leg_St_Hd10,1118,2438208
16,WH_Leg_St_Hd2,1110,2438528
16,WH_Leg_St_Hd3,1111,2438912
16,WH_Leg_St_Hd4,1112,2439232
16,WH_Leg_St_Hd5,1113,2439616
16,WH_Leg_St_Hd6,1114,2440000
16,WH_Leg_St_Hd8,1116,2440704
16,WH_Leg_St_Hd9,1117,2441088
16,WH_StJmp_B1,2481,2443520
17,WH_StJmp_A1,780,50624
17,WH_WlJmp_B1,789,52928
17,WH_WlJmp_B2,790,53312
17,WH_WlJmp_B3,791,53632
17,WH_FlyAw_Lng,1089,56128
17,WH_Leg_St_Lt1,1090,56448
17,WH_Leg_St_Md2,1100,58816
17,WH_Leg_Rn_Lt6,1124,63168
17,Char_Jack_In2,15486,470912
17,Char_Jack_Out2,15484,471232
17,WH_Fly_Evade07,16225,2420544
17,WH_Fly_Move02,16229,2421568
17,WH_Arm_St_Hd4,1172,2428224
17,WH_Leg_St_Hd9,1117,2441088
17,WH_StJmp_B1,2481,2443520
18,Foly_Gernade_Throw1,8541,2240
18,WH_Flip_1A,1084,54976
18,WH_Leg_St_Lt1,1090,56448
18,WH_Leg_St_Lt5,1094,57472
18,WH_Leg_St_Md1,1099,58560
18,WH_Leg_St_Md7,1105,60224
18,WH_Leg_Rn_Lt6,1124,63168
18,WH_Leg_Rn_Md1,1129,64768
18,WH_Leg_Rn_Md7,1135,66944
18,Par_B11_ecb_paddedrack3,3851,522624
18,Par_B7_Chi_Banner3,3624,756992
18,Nim_B7_Lib_ThrowBook1,7239,2111808
18,obj_cbboxes_hy11,2448,2163584
18,obj_cbboxes_hy2,2439,2164288
18,obj_cbboxes_hy5,2442,2165632
18,WH_Fly_Evade01,16219,2419008
18,WH_Fly_Evade05,16223,2420032
18,WH_Fly_Evade07,16225,2420544
18,WH_Arm_Rn_Lt3,1179,2424768
18,WH_Arm_St_Lt10,1158,2429824
19,WH_Leg_St_Lt1,1090,56448
19,WH_Leg_St_Lt4,1093,57216
19,WH_Leg_St_Lt5,1094,57472
19,WH_Leg_St_Lt9,1098,58368
19,WH_Leg_Rn_Lt1,1119,61888
19,WH_Leg_Rn_Lt6,1124,63168
19,WH_Leg_Rn_Lt10,1128,64448
19,WH_Arm_St_Lt1,1149,68992
19,WH_Arm_Rn_Lt1,1177,70080
19,WH_Arm_Rn_Lt4,1180,2425024
19,WH_Arm_Rn_Lt8,1184,2425984
19,WH_Arm_St_Lt12,1160,2430208
19,WH_Arm_St_Lt4,1152,2430976
19,WH_Arm_St_Lt8,1156,2431744
20,WH_Leg_St_Lt1,1090,56448
20,WH_Leg_St_Lt2,1091,56704
20,WH_Leg_St_Lt3,1092,56960
20,WH_Leg_St_Lt6,1095,57664
20,WH_Leg_St_Lt7,1096,57856
20,WH_Leg_St_Lt8,1097,58112
20,WH_Leg_Rn_Lt1,1119,61888
20,WH_Leg_Rn_Lt2,1120,62208
20,WH_Leg_Rn_Lt3,1121,62464
20,WH_Leg_Rn_Lt3,1121,62464
20,WH_Leg_Rn_Lt6,1124,63168
20,WH_Leg_Rn_Lt7,1125,63488
20,WH_Leg_Rn_Lt8,1126,63808
20,WH_Leg_Rn_Lt9,1127,64128
20,WH_Arm_Rn_Lt1,1177,70080
20,WH_Arm_Rn_Lt3,1179,2424768
20,WH_Arm_Rn_Lt6,1182,2425536
20,WH_Arm_Rn_Lt7,1183,2425792
20,WH_Arm_St_Lt11,1159,2430016
20,WH_Arm_St_Lt3,1151,2430720
20,WH_Arm_St_Lt6,1154,2431232
20,WH_Arm_St_Lt7,1155,2431488
20,WH_Arm_St_Lt8,1156,2431744
21,WH_StJmp_A3,782,51136
21,WH_WlJmp_B3,791,53632
21,WH_FlyAw_Lng,1089,56128
21,WH_Leg_St_Md6,1104,59968
21,WH_Leg_Rn_Lt2,1120,62208
21,WH_Leg_Rn_Lt7,1125,63488
21,Boulder_Wh_Hd2,12384,2284544
21,WH_Fly_Charge01,16234,2417600
21,WH_Fly_Evade08,16226,2420800
21,Wh_Neo_Land_Swtnr04,1765,2441984
21,Wh_Neo_Land_Swtnr06,1767,2443008
22,WH_Leg_St_Lt3,1092,56960
22,WH_Leg_St_Lt4,1093,57216
22,WH_Leg_St_Lt6,1095,57664
22,WH_Leg_St_Lt7,1096,57856
22,WH_Leg_St_Lt8,1097,58112
22,WH_Leg_St_Lt9,1098,58368
22,WH_Leg_St_Md2,1100,58816
22,WH_Leg_St_Md3,1101,59072
22,WH_Leg_St_Md5,1103,59712
22,WH_Leg_St_Md6,1104,59968
22,WH_Leg_St_Md8,1106,60544
22,WH_Leg_St_Md10,1108,61184
22,WH_Leg_Rn_Lt1,1119,61888
22,WH_Leg_Rn_Lt2,1120,62208
22,WH_Leg_Rn_Lt4,1122,62784
22,WH_Leg_Rn_Lt5,1123,62976
22,WH_Leg_Rn_Lt7,1125,63488
22,WH_Leg_Rn_Lt9,1127,64128
22,WH_Leg_Rn_Lt10,1128,64448
22,WH_Leg_Rn_Md2,1130,65152
22,WH_Leg_Rn_Md3,1131,65408
22,WH_Leg_Rn_Md5,1133,66176
22,WH_Leg_Rn_Md6,1134,66560
22,WH_Leg_Rn_Md8,1136,67264
22,WH_Leg_Rn_Md10,1138,67904
22,WH_Leg_Rn_Md11,1139,68224
22,Foly_Gernade_Throw2,8542,260416
22,WH_Arm_St_Lt5,1153,281664
22,Par_B11_ecb_paddedrack2,3850,522112
22,Par_B12_Sen_PaperStack2,8490,561728
22,Par_B7_Chi_Banner2,3623,756480
22,Par_B7_Lib_Bookcase2,7112,774848
22,Nim_B7_Lib_ThrowBook1,7239,2111808
22,obj_cbboxes_hy12,2449,2163968
22,obj_cbboxes_hy3,2440,2164736
22,obj_cbboxes_hy6,2443,2166080
22,obj_cbboxes_hy9,2446,2167360
22,WH_Fly_Evade02,16220,2419264
22,WH_Fly_Evade06,16224,2420288
22,WH_Fly_Evade08,16226,2420800
22,WH_Arm_Rn_Lt2,1178,2424512
22,WH_Arm_St_Lt2,1150,2430400
22,WH_Arm_St_Lt8,1156,2431744
22,WH_Arm_St_Lt9,1157,2431936
23,Detpack_Pullout,16250,1728
23,WH_Leg_St_Lt2,1091,56704
23,WH_Leg_St_Lt7,1096,57856
23,WH_Leg_St_Md4,1102,59392
23,WH_Leg_St_Md9,1107,60864
23,WH_Leg_Rn_Lt3,1121,62464
23,WH_Leg_Rn_Lt8,1126,63808
23,WH_Leg_Rn_Md4,1132,65792
23,WH_Leg_Rn_Md9,1137,67584
23,Par_B11_ecb_paddedrack1,3849,87040
23,obj_cbboxes_hy1,2438,144640
23,Par_B7_Chi_Banner1,3622,226112
23,Foly_Gernade_Throw3,8543,260608
23,obj_cbboxes_hy10,2447,2163136
23,obj_cbboxes_hy4,2441,2165184
23,obj_cbboxes_hy7,2444,2166528
23,WH_Fly_Evade03,16221,2419520
23,WH_Fly_Evade04,16222,2419776
23,WH_Fly_Evade09,16227,2421056
23,WH_Arm_Rn_Lt7,1183,2425792
23,WH_Arm_St_Lt11,1159,2430016
24,WH_StJmp_B3,785,51776
24,WH_WlJmp_B3,791,53632
24,WH_Leg_St_Lt2,1091,56704
24,WH_Leg_Rn_Lt3,1121,62464
24,WH_Leg_Rn_Lt4,1122,62784
24,WH_Leg_Rn_Lt8,1126,63808
24,WH_Leg_Rn_Md11,1139,68224
